 clinicName,Location,OpeningHours,Age,Contact
Onecare Clinic Tampines,BLK 827 TAMPINES STREET 81 #01-142  S(520827),"Mon - Thu: 08.00am to 12.45pm, 06.00pm to , 08.45pm , Fri: 08.00am to 12.45pm   , Sat: 06.00pm to 08.45pm , Sun: 09.00am to 11.45am",From 13 and Up,64435938
OneCare Clinic Tampines MRT,"20 TAMPINES CENTRAL 1 #01-27 TAMPINES , MRT STATION  S(529538)","Mon - Fri: 08.00am to 01.45pm, 05.00pm to , 08.45pm   , Sat - Sun: 09.00am to 12.45pm , Sun: 06.00pm to 08.45pm",From 13 and Up,67853702
OneCare Clinic Tiong Bahru,BLK 11A BOON TIONG ROAD #01-08  S(161011),"Mon - Fri: 08.00am to 01.30pm, 05.00pm to , 08.30pm   , Sat/Sun: 08.00am to 11.30pm , Sun: 06.00pm to 08.30pm",From 13 and Up,63582568
OneCare Clinic Woodlands,4 Woodlands Street 12 #02-57  S(738623),"Mon, Tue, Thu, Fri: 08:30am to 01.45pm, 06.00pm to 08.45pm , Wed: 08.30am to 1.45pm   , Sat: 08.30am to 12.45pm , Sun: 06:00pm to 08.45pm",From 13 and Up,63632919
OneCare Clinic Yishun,BLK 431 YISHUN AVENUE 1 #01-04 MULTI STOREY CAR PARK  S(760431),"Mon: 08.30am to 02.15pm, 06.00pm to 09.15pm , Tues - Fri: 08.30am to 02.15pm, 06.00pm to , 08.45pm , Sat: 08.30am to 12.45pm , Sun: 08.30am to 12.45pm, 06.00pm to 08.45pm",From 13 and Up,63342373
OneDoctors Family Clinic,BLK 710 ANG MO KIO AVENUE 8 #01-2613  S(560710),"Mon - Fri : 8am-9pm , Sat : 8-5pm , Sun : 8-3pm /5-9pm",From 13 and Up,65542918
ONEDOCTORS FAMILY CLINIC,"253 Holland Avenue #02-01 Holland Village   , S(278982)",Mon - Friday 12noon-3pm,From 13 and Up ,64698938
ONEDOCTORS FAMILY CLINIC,"83 Punggol Central #02-17 Waterway Point   , S(828761)",Mon - Fri : 12noon to 3pm,From 13 and Up ,63858018
ONEDOCTORS MEDICAL CENTRE,23 Serangoon Central #01-54/55 Nex S(556083),"Public Holiday : 01:00 pm to 06:00 pm   ,  Monday to Wednesday : 09:00 am to 09:00 pm   ,  Thursday to Friday : 09:00 am to 06:00 pm   ,  Saturday : 09:00 am to 09:00 pm   ,  Sunday : 09:00 am to 06:00 pm",From 13 and Up,66344918
ONG'S CLINIC,"175 Bencoolen St #01-44 Burlington Square   , S(189649)","Mon to Fri: 08:30 am to 12:30pm, 2:00 pm to 5:00 pm. , Sat: 9:00 am to 1:00 pm , Evening session on Mon, Tues and Thurs : 6:30pm to 9:00pm",From 0 and Up,63371814
Osler Health International,"328 NORTH BRIDGE ROAD #02-27 RAFFLES , HOTEL ARCADE S(188719)","9am-5.30pm Monday to Friday , 9am - 1pm Saturday",From 0 and Up,63322727
OUR FAMILY PHYSICIAN CLINIC & SURGERY,Blk 829 Tampines St 81 #01-292  S(520829),Mon - Fri: 08.00am to 11.00pm  Sat: 8.00am to 12.30pm,From 0 and Up,67850147
PACIFIC FAMILY CLINIC,Blk 75D Redhill Road #01-116  S(154075),"Mon-Fri 8am-12noon, 1pm-3:30pm, 6pm-9pm , Sat 8am -1pm , Sun 9am-1pm",From 0 and Up,64740343
PACIFIC MEDICAL & DENTAL GROUP,Blk 716 Yishun St 71 #01-270  S(760716),"Mon, Wed, Fri: 8.30am to 3pm; 6.30pm to 9.15pm , Tue, Thu: 8.30am to 3pm ,   , Sat: 8.30am to 12.15pm , Sun and PH: closed",From 0 and Up,67524050
PANCARE MEDICAL CLINIC,Blk 133 Ang Mo Kio Avenue 3 #01-1643 Kebun Baru Spring  S(560133),"Mon: 8am to 9pm , Tues to Fri: 8am to 1pm , Wed and Thurs: 6 to 9pm , Sat: 8am to 1pm , Sun: 9am to 12pm",From 0 and Up,62583186
PANHEALTH FAMILY CLINIC,Blk 312B Sumang Link #01-03  S(822312),"Monday, Tuesday; 0830-1200, 1430-1600, 1830-
2100
Wed: 0830 - 1200, 1430-1600
Thursday, Friday; 0830-1200, 1430-1600, 1830-
2100
Sat: 08.30am - 12pm",From 0 and Up,69660595
Panhealth Family Clinic (Hougang),BLK 932B HOUGANG AVENUE 9 #01-02 HOUGANG CRIMSON  S(532932),"Monday- Thursday: 08.30am to 12.45pm, 5.00pm to 9.15pm , Fri-Sun: 08.30am to 12.45pm (Sundays only from , Jan 3rd onwards) , PH closed",From 0 and Up,66101496
PARKWAY SHENTON MEDICAL GROUP,50 Robinson Road #01-03 Robinson Suites  S(068882),"Mon to Fri: 8:30am to 1:00pm; 2:00pm to 5:30pm
Closed: Sat, Sun & PH",From 0 and Up,62223626
PARKWAY SHENTON MEDICAL GROUP,"205 Hougang Street 21 #03-20 Heartland Mall -
Kovan S(530205)","Mon to Fri: 9:00am to 1:00pm; 2:00pm to 6:00pm
Sat & Sun: 9:00pm to 1:00pm
Closed: PH","From 7 and
Up",68449630
PARKWAY SHENTON MEDICAL GROUP,Blk 681 Punggol Drive #01-01 S(820681),"Mon to Sun & PH: 8:00am to 1:00pm; 2:00pm to
5:00pm; 7:00pm to 10:00pm","From 0 and
Up",62448324
PARKWAY SHENTON MEDICAL GROUP,"10 Eunos Road 8 #02-122 Singapore Post
Centre S(408600)","Mon to Fri: 8:30am to 1:00pm
2:00pm to 4:00pm","From 0 and
Up ",68488018
PARKWAY SHENTON MEDICAL GROUP,"1 Jelebu Road #03-02 Bukit Panjang Plaza
S(677743)","Mon to Fri: 8:30AM - 1PM, 2PM - 5:30PM
Tue and Thu: 6:30PM - 9PM","From 7 and
Up ",67697863
PARKWAY SHENTON MEDICAL GROUP,"BLK 451 CLEMENTI AVENUE 3 #01-309
S(120451)","Mon to Fri: 8:30am to 12:30pm;
1:30pm to 3:30pm","From 13
and Up",67739150
Parsons Medical Clinic and Surgery Pte Ltd,"360 ORCHARD ROAD #04-10 INTERNATIONAL , BUILDING  S(238869)",10am to 6 pm Monday to Friday,From 13 and Up,67533371
Pasir Ris Clinic & Surgery,BLK 442 PASIR RIS DR 6 #01-28  S(510442),Mon - Fri 830n am - 1230pm;2pm -4pm(closed on wed afternoon) Sat/Sun : 8.30 - 12pm call for appointment,From 13 and Up,65820502
PEAK MEDICAL CLINIC & SURGERY,Blk 601B Tampines Avenue 9 #01-05 Tampines Greenridges  S(522601),"Mon-Fri: 08.00am to 01.00pm, 06.00pm to , 10.00pm , Sat-Sun: 08.00am to 01.00pm , PH: 08.00am to 01.00pm",From 0 and Up,65136326
PHILIP ENG RESPIRATORY & MEDICAL CLINIC,"3 Mount Elizabeth #14-14 Mount Elizabeth , Medical Centre  S(228510)","Monday to Friday : 08:30 am to 01:00 pm, 02:00 pm to 05:00 pm   ,  Saturday : 08:30 am to 12:30 pm",From 7 and Up,68360378
PHOENIX MEDICAL GROUP,1 Seletar Road #02-11 Greenwich V  S(807011),Daily 9am to 9pm except Public Holidays,From 7 and Up,65553512
PHOENIX MEDICAL GROUP ( CACTUS ),"7 Ang Mo Kio Street 66 #01-17 Floravista   , S(567708)","Public Holiday :  Closed   ,  Monday to Friday : 09:00 am to 02:30 pm   ,  Saturday to Sunday :  Closed",From 0 and Up,67639185
Phoenix Medical Group (Hillview),4 Hillview Rise #02-20 HillV2  S(667979),"Weekdays 9am to 3pm , 6pm to 9pm , Saturday 9am to 2pm , Sunday 2pm to 9pm",From 3 and Up,67107157
PHOENIX MEDICAL GROUP (PAYA LEBAR),"60 Paya Lebar Road #02-09 Paya Lebar Square   , S(409051)","Mon-Fri: 9am-12.30pm, 2pm-5pm Sat: 9am-12.30pm",From 3 and Up,67022940
PINNACLE FAMILY CLINIC (BUANGKOK SQUARE),Blk 991 Buangkok Link #02-05 Buangkok Square  S(530991),"Public Holiday :  Closed   ,  Monday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 10:00 pm   ,  Tuesday to Friday : 08:00 am to 03:00 pm, 06:00 pm to 09:00 pm   ,  Saturday : 09:00 am to 01:00 pm   ,  Sunday : 09:00 am to 12:00 pm",From 13 and Up,69099203
PINNACLE FAMILY CLINIC (COMPASSVALE),Blk 289C Compassvale Crescent #01-04  S(543289),"Monday : 08:00 am to 01:00 pm, 02:00 pm to 05:00 pm, 06:00 pm to 10:00 pm   ,  Tuesday to Friday : 08:00 am to 03:00 pm, 06:00 pm to 09:30 pm   ,  Saturday : 09:00 am to 01:00 pm   ,  Sunday : 09:00 am to 12:00 pm, 06:30 pm to 09:30 pm",From 13 and Up,63861089
"PINNACLE FAMILY CLINIC (PASIR
RIS)",BLK 571 PASIR RIS STREET 53 #01-50 S(510571),"MON-FRIDAY: 0900-1400
MON; TUE; FRI: 1800-2100
SAT: 0900-1300
SUN: 0900-1200
PH: CLOSED",From 13 and Up,62437338
PINNACLE FAMILY CLINIC (RIVER VALLEY),240 River Valley Road  S(238297),"Monday : 08:30 am to 01:00 pm, 02:00 pm to 06:30
pm
Tuesday : 08:30 am to 01:00 pm, 02:00 pm to 06:30
pm
Wednesday : 08:30 am to 01:00 pm, 02:00 pm to
05:00 pm
Thursday : 08:30 am to 01:00 pm, 02:00 pm to
06:30 pm
Friday : 08:30 am to 01:00 pm, 02:00 pm to 05:00
pm
Saturday : 09:00 am to 01:00 pm ",From 13 and Up,68366986
PINNACLE FAMILY CLINIC (SERANGOON NORTH),Blk 518 Serangoon North Avenue 4 #B1-208  S(550518),"Mon - Fri: 09.00am to 03.00pm , Sat: 09.00am to 01.00pm , Sun/ PH: Closed",From 13 and Up,62193910
PINNACLE FAMILY CLINIC (WOODLANDS),Blk 573 Woodlands Drive 16 #01-06  S(730573),monday: 8am -1pm; 2-5pm; 6-10pm tuesday to friday: 8am -3.30pm; 6-10pm saturday: 9am to 1pm sunday: 9am -12pm; 6.30-9.30pm,From 13 and Up,67601623
PIONEER MEDICARE,Blk 3 Soon Lee Street #01-08 Pioneer Junction  S(627606),Mon-Fri : 09.00am to 03.00pm Saturday : 09.00am to 11.00am,From 13 and Up,63397422
PLATINUM MEDICAL CENTRE @DORM,"28 Toh Guan Road East #01-01 (Mezzanine , Floor)   S(608596)",Mon -Fri 08.30am to 12.00pm Sat: 6.00pm to 8:30 pm,From 13 and Up,65656338
PLATINUM MEDICAL CLINIC AND SURGERY PTE LTD,Blk 513 Yishun Street 51 #01-03 Saraca Breeze @ Yishun  S(760513),"Mon-Fri: 830 am to 1pm ,  6pm to 9pm Sat : 830 am to 1pm",From 7 and Up,69740800
PROCROSS MEDICAL CENTRE,Blk 449 Hougang Avenue 10 #B1-509  S(530449),Mon-Fri 12.30pm-3.30pm,From 7 and Up,67022848
PROCROSS MEDICAL CLINIC,Blk 689A Woodlands Drive 75 #01-86  S(731689),Mon-Fri 8am-10am; 5pm-6pm Sat/Sun: 12.30pm-3pm,From 7 and Up,62199648
PROHEALTH MEDICAL GROUP @BUANGKOK,Blk 275D Compassvale Link #01-01(Unit 12)  S(544275),"Mon - Fri: 08.00am to 11.00pm   , Sat: 08.00am to 11.00pm , Sun: 08.00am to 11.00pm   , PH: 09.00am to 11.00pm , Please arrange appointment with clinic",From 7 and Up,64818066
PROHEALTH MEDICAL GROUP @FERNVALE,"33 Sengkang West Avenue #B1-18 The Seletar , Mall  S(797653)","Mon - Fri: 08.00am to 10.00pm   , Sat - Sun: 08:00 am to 10.00 pm , Please arrange appointment with clinic",From 7 and Up,68864768
PROHEALTH MEDICAL GROUP @HOUGANG,"476D Upper Serangoon View #02-04 Hougang , Capeview  S(537476)","Mon - Fri: 08.00 am to 11.00 pm   , Sat - Sun: 08.00 am to 11.00 pm , Please arrange an appointment with clinic",From 7 and Up,63847662
PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,Blk 437 Fernvale Road #01-04 Fernvale Grove  S(790437),"Mon - Fri: 08.00am to 11.00 pm   , Sat - Sun: 08.00 am to 11.00 pm   , PH: Closed , Please arrange appointment with clinic",From 7 and Up,64411672
PROHEALTH MEDICAL GROUP @PUNGGOL DAMAI,Blk 612 Punggol Drive #01-05 Damai Grove  S(820612),"Mon - Fri:08.00am to 11.00 pm    , Sat-Sun:08.00am to 11.00 pm    , PH:09.00am to 11.00 pm   , Please arrange an appointment with clinic",From 7 and Up,65091580
PROHEALTH MEDICAL GROUP @PUNGGOL SPECTRA PTE. LTD.,Blk 622D Punggol Central #01-02  S(824622),"Mon - Fri: 08:00am to 11.00pm   , Sat: 08:00am to 11.00pm , Sun: 08:00am to 11.00pm    , PH: 09.30am to 11.00pm , Please arrange appointment with clinic",From 7 and Up,64447701
PROHEALTH MEDICAL GROUP @TAMAN JURONG,"399 Yung Sheng Road #01-56 Taman Jurong , Shopping Centre  S(610399)","Mon - Fri:08.00am to 10.00 pm    , Sat: 08.00am to 02.00pm , Sun:08.00am to 10.00 pm   , Please arrange an appointment with clinic",From 7 and Up,62682628
PROVIDENCE CLINIC @ HILLFORD,182 Jalan Jurong Kechil #01-65 The Hillford   S(596152),"MONDAY TO FRIDAY - 9AM TO 2PM , SATURDAY 9AM TO 12PM , NITE MON,TUES,THURS,FRI - 6PM TO 9PM , WED NITE  7PM TO 9PM",From 7 and Up,63140970
PULSE CLINIC PTE LTD,Blk 38 Beo Crescent #01-32 The Beo Crescent  S(160038),"Mon to Fri: 9AM - 12PM, 2PM - 5PM Sat: 9AM - 12PM",From 0 and Up,62724145
PUNGGOL FAMILY CLINIC PTE. LTD.,BLK 322 SUMANG WALK #01-03 MULTI STOREY CAR PARK  S(820322),"Monday to Sunday  0830-1030hrs , Tuesday & Thursday 1800-2000hrs , Not available on Eve of Public Holidays & Public Holidays",From 13 and Up,63439989
Punggol Ripples Family Clinic,BLK 211D PUNGGOL WALK #01-667  S(824211),8am to 12pm,From 0 and Up,65383707
Q & M MEDICAL & AESTHETIC CLINIC (FARRER PARK),"180 Kitchener Road #B1-13/14 City Square , Mall  S(208539)","Mon - Fri: 09.00am to 01.00pm , 02.00pm to , 05.00pm, 06.00pm to 09.00pm   , Sat - Sun: 09.00am to 01.00pm, 02.00pm to , 05.00pm , PH: NOT AVAILABLE",From 13 and Up,65099558
Q & M MEDICAL & AESTHETIC CLINIC (TAMPINES CENTRAL) PTE.LTD.,10 Tampines Central 1 #04-18/19 Tampines One  S(529536),"Mon - Fri: 09.00am to 01.00pm , 02.00pm to , 05.00pm, 06.00pm to 09.00pm   , Sat - Sun: 09.00am to 01.00pm, 02.00pm to , 05.00pm , PH: NOT AVAILABLE",From 7 and Up,67813323
Q & M MEDICAL CLINIC (BUKIT BATOK),151 Bt Batok St 11 #01-252  S(650151),"Mon - Fri: 08.30am to 12.30pm , 02.00pm to , 05.00pm, 06.30pm to 09.30pm   , Sat - Sun: 08.30am to 12.30pm , PH: NOT AVAILABLE",From 7 and Up,65653866
"Q & M MEDICAL CLINIC
(BUANGKOK MRT) PTE. LTD.",10 Sengkang Central #01-02 Buangkok Mrt Station  S(545061),Mon - Sun: 9.00am to 2pm  PH: Closed,From 7 and Up,62429133
Q & M MEDICAL FAMILY CLINIC,Blk 261 Serangoon Central Drive #01-29  S(550261),"Mon - Fri: 08.00am to 03.00pm   , Sat: 08.00am to 11.00am , Sun: Closed   , PH: Closed",From 7 and Up,64882336
Q & M MUTUAL HEALTHCARE MEDICAL CLINIC,70 Punggol Central #01-07 Punggol Mrt Station  S(828868),Mon – Fri : 08:30 –  01: 30pm / 06:00pm – 09:30PM Saturday : 08:30 – 12: 30 pm,From 7 and Up,63846605
Raffles Hospital,585 NORTH BRIDGE ROAD RAFFLES HOSPITAL    S(188770),24 hours,From 7 and Up,63111160
Raffles Medical,1 CHANGI BUSINESS PARK CRESCENT #01-11 Plaza 8  S(486025),"Monday, Wednesday and Friday , 8.30am-1pm , Public Holiday: CLOSE",From 13 and Up,67819033
RAFFLESMEDICAL,Blk 131 Jurong Gateway Road #01-267  S(600131),"Mon to Fri: 8.30am to 9.30pm
Sat, Sun and PH: 8.30am to 1pm, 2pm to 5.30pm,
6.30pm to 9.30pm",From 13 and Up ,63111160
RAFFLESMEDICAL,"65 Airport Boulevard #B2-01 Passenger
Terminal Bulding 3 S(819663)","24 hours, everyday, including weekends and public
holidays.","From 13
and Up",63111160
RAFFLESMEDICAL,"1 Maritime Square #03-56 Harbourfront Centre
S(099253)","Mon
8.30am-7pm
----
Tues to Fri
8.30am - 5.30pm
Sat:
8.30am-1pm
Sun & PH: Closed","From 13
and Up",63111160
RAFFLESMEDICAL,"118 Holland Avenue #05-02/03/04 Raffles
Holland V S(278997)","Mon-Fri: 8.30am-9.30pm. Sat, Sun, PH: 8.30am1pm, 2pm-5.30pm, 6.30pm-9.30pm","From 13
and Up",63111160
RAFFLESMEDICAL,"1 Scotts Road #04-09 To 14 Shaw Centre
S(228208)","Mon-Fri: 8.30am-6pm. Sat: 8.30am-1pm Sun & PH:
Closed","From 13
and Up",63111160
RAFFLESMEDICAL,Blk 355 Sembawang Way #01-06/07 S(750355),"Tues - Fri: 10.00am to 12.00pm and 2.00pm to
4.00pm","From 13
and Up",68937703
RAFFLESMEDICAL,"370 Alexandra Road #B1-41 Anchorpoint
S(159953) ","Mon - Fri: 10:00am to 11.00am, 2.00pm to 4.00pm ","From 13
and Up",64793818
RAFFLESMEDICAL,12 Marina Boulevard #17-05 Marina Bay Financial Centre Tower 3 S(018982),"Mon - Fri: 09.00am - 11.00am
 2.00pm - 4.00pm","From 13
and Up",66360390
RAFFLESMEDICAL,"930 Yishun Avenue 2 #03-35 Northpoint City
(North Wing) S(769098)","Tues - Fri: 10.00am to 12.00pm and 2.00pm to
4.00pm","From 13
and Up",67550049
RAFFLESMEDICAL,"51 Anson Road #01-51 Anson Centre
S(079904)","Mon - Fri: 09.00am to 11.00am
 2.00pm to 4.00pm","From 13
and Up",62252188
RAFFLESMEDICAL,"83 Punggol Central #02-29 Waterway Point
S(828761)","Mon - Fri 9am – 12pm
 2pm - 4pm","From 13
and Up",63845655
RAFFLESMEDICAL,"5 Changi Business Park Central 1 #B1-55/56
Changi City Point S(486038)","Monday-Friday: 8.30am-1pm
Saturday: 8.30-10.30am","From 13
and Up",66361251
RAFFLESMEDICAL,"1 Jurong West Central 2 #B1A-19D Jurong
Point Shopping Centre Jp1 S(648886)","Mon - Fri: 10.00am to 12.00pm, 2.00pm to 4.00pm
Sat: 10.00am to 12.00pm","From 13
and Up",67900583
RAFFLESMEDICAL,"Blk 203 Bedok North Street 1 #01-467
S(460203)","Mon - Fri: 08.30am to 9.30pm
Sat, Sun & PH: 08.30am to 01.00pm","From 13
and Up",68449291
RAFFLESMEDICAL,"Blk 21 Choa Chu Kang North 6 #01-02 Yewtee
Point S(689578) ",Tues - Fri : 2.30pm to 4.30 pm ,"From 13
and Up",66343132
RAFFLESMEDICAL,"3 Simei Street 6 #02-27 Eastpoint Mall
S(528833)","Monday-Friday: 8.30am-1pm
Saturday & Sunday: 8.30am-11am
PH: CLOSED","From 0 and
Up ",66361458
RAFFLESMEDICAL,"11 Rivervale Crescent #02-17 Rivervale Mall
S(545082) ",Monday to Friday: 2:30pm to 4:00pm,"From 0 and
Up ",63111160
RAFFLESMEDICAL,"17 Petir Road #02-07/08 Hillion Mall
S(678278)","Tues :2.30pm to 4.00 pm
Sat : 2.30pm to 4.00 pm","From 0 and
Up ",67690571
RAFFLESMEDICAL,Blk 809 Hougang Central #01-180 S(530809),Monday to Friday: 2:30pm to 4:00pm ,"From 0 and
Up ",63111160
RAFFLESMEDICAL,Blk 446 Clementi Avenue 3 #01-189 S(120446) ,"Mon - Fri: 10.00am to 12.00pm, 2.30pm to 4.00pm ","From 0 and
Up ",63111160
RAFFLESMEDICAL,23 Serangoon Central #B2-01 Nex S(556083) ,Monday to Friday: 2:30pm to 4:30pm ,"From 0 and
Up ",63111160
RAFFLESMEDICAL,"Blk 1 Pasir Ris Central Street 3 #04-19 White
Sands S(518457)",Mon - Fri: 14.30 - 16.30 ,"From 7 and
Up",63111160
RAFFLESMEDICAL,"10 Tampines Central 1 #03-28 Tampines One
S(529536)","Mon to Fri
8.00am to 2.00pm
Sat, Sun & Public Holiday
8.30am to 11.00am
2.00pm to 3.00pm","From 0 and
Up",63111160
RAFFLESMEDICAL,80 Robinson Road #01-00 S(068898),"Mon-Fri: 9am to 12pm
2pm to 4pm Sat-Sun: Closed
PH: Closed","From 0 and
Up",63111160
RAFFLESMEDICAL,"50 Raffles Place #01-02A Singapore Land Tower
S(048623)","Mon-Fri: 9am to 12pm
2pm to 4pm Sat-Sun: Closed
PH: Closed","From 0 and
Up",63111160
RAFFLESMEDICAL,Blk 722 Ang Mo Kio Ave 8 #01-2825 S(560722),"Mon - Fri
9.00am to 8.00pm
Sat, Sun: 9.00am to 9.30pm","From 0 and
Up",63111160
RAFFLESMEDICAL,471 Joo Chiat Road S(427680),"Mon to Fri:8:30am to 12pm
Sat & Sun: 8:30am to 10am","From 0 and
Up",68835008
RAFFLESMEDICAL,10E Sixth Avenue #01-03 S(276474),"Monday to Friday : 08:30 am to 01:00 pm, 02:00 pm
to 05:30 pm, 06:30 pm to 09:30 pm
Saturday and Sunday : 08:30 am to 01:00 pm","From 7 and
Up",64623426
RAFFLESMEDICAL,"585 North Bridge Road Level 2, Raffles Hospital
S(188770) ",Monday to Sunday : 08:00 am to 10:00 pm,"From 7 and
Up",6311 1160
RAFFLESMEDICAL (BISHAN),BLK 283 BISHAN STREET 22 #01-177  S(570283),"Monday to Friday   , 9am to 12pm , 2pm to 4pm     ,   , Saturday & Sunday , 9am to 9.30am ,   , No PH swabbing",From 13 and Up,64567122
RAFFLESMEDICAL (CAUSEWAY POINT),"1 Woodlands Square #05-20 Causeway Point   , S(738099)","Monday to Sunday , 9am to 12.00pm , 2.00pm to 8.00pm",From 13 and Up,63111160
RAFFLESMEDICAL (LOT 1 SHOPPERS MALL),"21 Choa Chu Kang Ave 4 #B1-07A Lot 1 , Shoppers' Mall  S(689812)","Tuesday to Friday   , 10.30am to 12.30pm 2pm to 4pm , Saturday to Monday , 3.00pm to 7.00pm",From 0 and Up,63111160
RAFFLESMEDICAL (LOYANG),Blk 259 Pasir Ris Street 21 #02-33 Loyang Point  S(510259),"Monday to Sunday , 9.30am to 11am",From 13 and Up,63111160
RAFFLESMEDICAL (RAFFLES CITY),"252 North Bridge Road #02-17 Raffles City , Shopping Centre  S(179103)","Monday to Friday , 9.00am to 3.00pm ,   , Saturday , 9.00am to 9.45am",From 13 and Up,63111160
RAFFLESMEDICAL (SIGLAP),"55 Siglap Road #02-11/12 Siglap Centre   , S(455871)","Monday to Friday   , 8.30am to 2.45pm ,   ,  Saturday & Sunday ,  8.30am to 9.30am",From 7 and Up,64420488
RCMC RIVERVALE CRESCENT MEDICAL CENTRE,BLK 182A RIVERVALE CRESCENT #01-04  S(541182),"MON-THURS 0900-1300, 1830-2130HRS FRI-SAT 0900-1300HRS",From 0 and Up,68860772
Red Dot Medical,"660A EDGEDALE PLAINS #02-06 WATERWAY , SUNDEW  S(821660)","Public Holiday : Closed , Monday to Thursday : 08:30 am to 01:00 pm, 06:00 pm to 09:30 pm , Friday to Saturday : 08:30 am to 12:30 pm , Sunday : 02:00 pm to 06:00 pm",From 7 and Up,69372388
REDWOOD @ TPY CLINIC AND SURGERY PTE. LTD.,Blk 83 Lorong 2 Toa Payoh #01-457 Toa Payoh Peakview  S(310083),Monday - Friday: 800am - 1230pm and 2pm - 430pm,From 13 and Up,62667820
ROCHOR CENTRE CLINIC,BLK 175 BENCOOLEN STREET #01-20 BURLINGTON SQUARE  S(189649),"Mon to fri , 9am to 1pm , 2.30pm to 6pm ,   , Sat 9am to 1pm",From 13 and Up,62928327
ROYAL MEDICAL CENTRE,BLK 111 WOODLANDS ST 13 #01-84  S(730111),"0830 - 1300, 1400 - 1600, 1830 - 2100 MON TO , WED , 0830 - 1300, 1400 - 1600 - THURS TO FRI , 0830 - 1230 - SAT , 0900 - 1230 - SUN SELECTED SUNDAYS, CALL TO CONFIRM",From 13 and Up,63656855
S & L FAMILY CLINIC,Blk 729 Yishun St 71 #01-105  S(760729),"MON-SAT : 10AM TO 12NOON , SUNDAY   : CLOSED , PH              : CLOSED",From 7 and Up,67546203
S AND L FAMILY CLINIC,Blk 235 Yishun St 21 #01-446  S(760235),"MON-SAT : 10AM TO 12NOON , SUNDAY   : CLOSED , PH              : CLOSED",From 7 and Up,62576885
S G CLINIC FAMILY PRACTICE,84 Serangoon Garden Way  S(555980),"Mon: 09.00am to 12.30pm, 02.00pm to 04.30pm, , 06.30pm to 08.30pm , Tue - Fri: 09.00am to 12.30pm, 02.00pm to , 04.30pm , Sat: 09.00am to 12.30pm",From 7 and Up,63831988
SATA COMMHEALTH MEDICAL CENTRE,351 Chai Chee Street  S(468982),"Mon - Fri: 08.30am to 04.30pm
Sat: 08.30am to 12.30pm",From 0 and Up,62446688
SATA COMMHEALTH MEDICAL CENTRE,"900 South Woodlands Dr #04-01 Woodlands
Civic Centre S(730900)","Mon - Fri: 08.30am to 04.30pm
Sat: 08.30am to 12.30pm",From 0 and Up,62446688
SATA COMMHEALTH MEDICAL CENTRE,"Blk 715 Ang Mo Kio Avenue 6 #01-4008 & 4010
S(560715)","Mon - Fri: 08.30am to 04.30pm
Sat: 08.30am to 12.30pm",From 0 and Up,62446688
SATA COMMHEALTH MEDICAL CENTRE,"Blk 135 Jurong Gateway Road #04-345
S(600135)","Monday to Friday : 08:30 am to 05:00 pm
Saturday : 08:30 am to 01:00 pm
Sunday and Public Holiday : Closed","From 7 and
Up",62446688
SATA COMMHEALTH MEDICAL CENTRE,"1 Siang Kuang Avenue Sennett Estate
S(347919)","Monday to Friday : 08:30 am to 05:00 pm, 08:30 am
to 05:00 pm
Saturday and Sunday : 08:30 am to 01:00 pm","From 7 and
Up",62446688
SATA COMMHEALTH MEDICAL CENTRE,"5 Tampines Central 6 #01-01A Telepark
S(529482)","Monday to Friday : 08:30 am to 05:00 pm
Saturday : 08:30 am to 01:00 pm
Sunday and Public Holiday : Closed","From 7 and
Up",62446688
SAUDARA CLINIC BY A+J GENERAL PHYSICIANS,"228 Changi Road #01-01 Icon@Changi   , S(419741)","Cannot remember date  of  joining - we  were in the very first batch  of  12  gps that volunteers to do sash ,   , Swab timing   , Mon - Fri: 09.00am to 11.30 am  2 pm to  5.30pm   , Sat: 9.00am to 11.30 am , Sun: close , PH: close",From 7 and Up,62444485
SEACARE MARITIME MEDICAL CENTRE PTE LTD,"100 Tras Street #18-02/03 100Am Tower   , S(079027)",Monday to Friday : 09:00 am to 05:00 pm   Saturday : 09:00 am to 01:00 pm,From 13 and Up,62227728
SEMBAWANG MART MEDICAL CENTRE,Blk 511 Canberra Road #02-02A Sembawang Mart  S(750511),"Mon-Thursday&Sat: 8am-2pm, 6pm-10pm , Fri: 8am-8pm , Sun & PH: 6pm-10pm",From 7 and Up,64819793
SEMBCORP MARINE ADMIRALTY YARD MEDICAL CENTRE,ADMIRALTY ROAD WEST  S(759956),"Monday to Friday , 8 am to 12 noon   , Sat / Sun / PH closed",From 13 and Up,67506300
SEMBCORP MARINE TUAS BOULEVARD YARD MEDICAL CENTRE,80 TUAS SOUTH BOULEVARD  S(637051),Monday-Friday  0800-1200 Sat/Sun/PH  CLOSED,From 13 and Up,68378734
SENGKANG FAMILY CLINIC,Blk 274D Compassvale Bow #01-01  S(544274),"mon to thur:  7.30am to 9.30am , 12nn to 4pm 6.00pm to 9.00pm , Fri: , 2pm to 5pm , 8pm to 10pm ,   , Sat: Closed , Sun: 11.30am to 2.30pm",From 13 and Up,63867781
Shalom Clinic & Surgery,BLK 123 BT MERAH LANE 1 #01-104 ALEXANDRA VILLAGE  S(150123),9-1230;2-5pm,From 13 and Up,62780270
